market_type,market_label,security_code,symbol,exchange,board,listed_company_name,security_name,currency,industry,peer_group,peer_relative_position,cyclicality_profile,compounding_profile,industry_outlook_score,industry_outlook_level,industry_outlook_reason,weighted_total_score,overall_level,overall_reason,source_urls,reviewed_at_utc,scoring_model_version
HONG_KONG,港股,06998,06998.HK,HKEX,main_board,EDDING GENOR,EDDING GENOR,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.96,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06998,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01970,01970.HK,HKEX,main_board,IMAX CHINA,IMAX CHINA,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.95,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01970,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01729,01729.HK,HKEX,main_board,TIME INTERCON,TIME INTERCON,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.88,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01729,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02525,02525.HK,HKEX,main_board,HESAI-W,HESAI-W,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.86,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02525,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01810,01810.HK,HKEX,main_board,XIAOMI-W,XIAOMI-W,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.83,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01810,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,81810,81810.HK,HKEX,main_board,XIAOMI-WR,XIAOMI-WR,RMB,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.83,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01810,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03933,03933.HK,HKEX,main_board,UNITED LAB,UNITED LAB,HKD,医疗保健,医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.80,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03933,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01789,01789.HK,HKEX,main_board,AK MEDICAL,AK MEDICAL,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.79,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01789,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02268,02268.HK,HKEX,main_board,WUXI XDC,WUXI XDC,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.79,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02268,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02877,02877.HK,HKEX,main_board,SHINEWAY PHARM,SHINEWAY PHARM,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.76,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02877,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01075,01075.HK,HKEX,main_board,CAPINFO,CAPINFO,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.74,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01075,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00268,00268.HK,HKEX,main_board,KINGDEE INT'L,KINGDEE INT'L,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.71,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00268,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01515,01515.HK,HKEX,main_board,CR MEDICAL,CR MEDICAL,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.66,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01515,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01066,01066.HK,HKEX,main_board,WEIGAO GROUP,WEIGAO GROUP,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.63,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01066,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02273,02273.HK,HKEX,main_board,GUSHENGTANG,GUSHENGTANG,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.60,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02273,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02145,02145.HK,HKEX,main_board,CHICMAX,CHICMAX,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.55,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02145,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06869,06869.HK,HKEX,main_board,YOFC,YOFC,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",78.55,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06869,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00013,00013.HK,HKEX,main_board,HUTCHMED,HUTCHMED,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.43,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00013,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02096,02096.HK,HKEX,main_board,SIMCERE PHARMA,SIMCERE PHARMA,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",78.39,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02096,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
