security_code,symbol,exchange,board,listed_company_name,security_name,listing_date,industry,research_status,profile_status,financial_status,profile_retrieved_at_utc,financial_retrieved_at_utc,last_error,next_action
600143,600143.SH,SSE,main_board,金发科技股份有限公司,金发科技,2004-06-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:22+00:00,2026-05-14T10:37:22+00:00,,score_dimensions
600145,600145.SH,SSE,main_board,新疆亿路万源实业控股股份有限公司,-,1999-09-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:22+00:00,2026-05-14T10:37:22+00:00,,score_dimensions
600146,600146.SH,SSE,main_board,商赢环球股份有限公司,-,1999-07-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600148,600148.SH,SSE,main_board,长春一东离合器股份有限公司,长春一东,1998-05-20,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600149,600149.SH,SSE,main_board,廊坊发展股份有限公司,廊坊发展,1999-10-14,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600150,600150.SH,SSE,main_board,中国船舶工业股份有限公司,中国船舶,1998-05-20,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600151,600151.SH,SSE,main_board,上海航天汽车机电股份有限公司,航天机电,1998-06-05,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600152,600152.SH,SSE,main_board,维科技术股份有限公司,维科技术,1998-06-09,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600153,600153.SH,SSE,main_board,厦门建发股份有限公司,建发股份,1998-06-16,租赁和商务服务业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600155,600155.SH,SSE,main_board,华创云信数字技术股份有限公司,华创云信,1998-09-18,金融业,evidence_fetched,fetched,fetched,2026-05-14T10:37:23+00:00,2026-05-14T10:37:23+00:00,,score_dimensions
600156,600156.SH,SSE,main_board,湖南华升股份有限公司,华升股份,1998-05-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:24+00:00,2026-05-14T10:37:24+00:00,,score_dimensions
600157,600157.SH,SSE,main_board,永泰能源集团股份有限公司,永泰能源,1998-05-13,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:24+00:00,2026-05-14T10:37:24+00:00,,score_dimensions
600158,600158.SH,SSE,main_board,中体产业集团股份有限公司,中体产业,1998-03-27,文化、体育和娱乐业,evidence_fetched,fetched,fetched,2026-05-14T10:37:24+00:00,2026-05-14T10:37:24+00:00,,score_dimensions
600159,600159.SH,SSE,main_board,北京市大龙伟业房地产开发股份有限公司,大龙地产,1998-05-26,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600160,600160.SH,SSE,main_board,浙江巨化股份有限公司,巨化股份,1998-06-26,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600161,600161.SH,SSE,main_board,北京天坛生物制品股份有限公司,天坛生物,1998-06-16,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600162,600162.SH,SSE,main_board,深圳香江控股股份有限公司,香江控股,1998-06-09,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600163,600163.SH,SSE,main_board,中闽能源股份有限公司,中闽能源,1998-06-02,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600165,600165.SH,SSE,main_board,宁夏中科生物科技股份有限公司,ST宁科,1998-05-29,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600166,600166.SH,SSE,main_board,北汽福田汽车股份有限公司,福田汽车,1998-06-02,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600167,600167.SH,SSE,main_board,联美量子股份有限公司,联美控股,1999-01-28,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:25+00:00,2026-05-14T10:37:25+00:00,,score_dimensions
600168,600168.SH,SSE,main_board,武汉三镇实业控股股份有限公司,武汉控股,1998-04-27,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:26+00:00,2026-05-14T10:37:26+00:00,,score_dimensions
600169,600169.SH,SSE,main_board,太原重工股份有限公司,ST太重,1998-09-04,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:26+00:00,2026-05-14T10:37:26+00:00,,score_dimensions
600170,600170.SH,SSE,main_board,上海建工集团股份有限公司,上海建工,1998-06-23,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:37:26+00:00,2026-05-14T10:37:26+00:00,,score_dimensions
600171,600171.SH,SSE,main_board,上海贝岭股份有限公司,上海贝岭,1998-09-24,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:26+00:00,2026-05-14T10:37:26+00:00,,score_dimensions
600172,600172.SH,SSE,main_board,河南黄河旋风股份有限公司,黄河旋风,1998-11-26,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:26+00:00,2026-05-14T10:37:26+00:00,,score_dimensions
600173,600173.SH,SSE,main_board,卧龙新能源集团股份有限公司,卧龙新能,1999-04-15,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:37:27+00:00,2026-05-14T10:37:27+00:00,,score_dimensions
600175,600175.SH,SSE,main_board,美都能源股份有限公司,-,1999-04-08,综合,evidence_fetched,fetched,fetched,2026-05-14T10:37:27+00:00,2026-05-14T10:37:27+00:00,,score_dimensions
600176,600176.SH,SSE,main_board,中国巨石股份有限公司,中国巨石,1999-04-22,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600177,600177.SH,SSE,main_board,雅戈尔时尚股份有限公司,雅戈尔,1998-11-19,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600178,600178.SH,SSE,main_board,哈尔滨东安汽车动力股份有限公司,东安动力,1998-10-14,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600179,600179.SH,SSE,main_board,安通控股股份有限公司,安通控股,1998-11-04,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600180,600180.SH,SSE,main_board,瑞茂通供应链管理股份有限公司,*ST瑞茂,1998-07-03,批发和零售业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600181,600181.SH,SSE,main_board,云大科技股份有限公司,-,1998-09-28,其它,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600182,600182.SH,SSE,main_board,佳通轮胎股份有限公司,S佳通,1999-05-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600183,600183.SH,SSE,main_board,广东生益科技股份有限公司,生益科技,1998-10-28,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600184,600184.SH,SSE,main_board,北方光电股份有限公司,光电股份,2003-11-06,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600185,600185.SH,SSE,main_board,珠海珠免集团股份有限公司,珠免集团,1999-06-11,租赁和商务服务业,evidence_fetched,fetched,fetched,2026-05-14T10:37:28+00:00,2026-05-14T10:37:28+00:00,,score_dimensions
600186,600186.SH,SSE,main_board,莲花控股股份有限公司,莲花控股,1998-08-25,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600187,600187.SH,SSE,main_board,黑龙江国中水务股份有限公司,*ST国中,1998-11-11,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600188,600188.SH,SSE,main_board,兖矿能源集团股份有限公司,兖矿能源,1998-07-01,采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600189,600189.SH,SSE,main_board,吉林泉阳泉股份有限公司,泉阳泉,1998-10-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600190,600190.SH,SSE,main_board,锦州港股份有限公司,-,1999-06-09,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600191,600191.SH,SSE,main_board,包头华资实业股份有限公司,华资实业,1998-12-10,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:29+00:00,2026-05-14T10:37:29+00:00,,score_dimensions
600192,600192.SH,SSE,main_board,兰州长城电工股份有限公司,长城电工,1998-12-24,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600193,600193.SH,SSE,main_board,上海创兴资源开发股份有限公司,*ST创兴,1999-05-27,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600195,600195.SH,SSE,main_board,中牧实业股份有限公司,中牧股份,1999-01-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600196,600196.SH,SSE,main_board,上海复星医药(集团)股份有限公司,复星医药,1998-08-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600197,600197.SH,SSE,main_board,新疆伊力特实业股份有限公司,伊力特,1999-09-16,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600198,600198.SH,SSE,main_board,大唐电信科技股份有限公司,大唐电信,1998-10-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:30+00:00,2026-05-14T10:37:30+00:00,,score_dimensions
600199,600199.SH,SSE,main_board,安徽金种子酒业股份有限公司,金种子酒,1998-08-12,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:31+00:00,2026-05-14T10:37:31+00:00,,score_dimensions
600200,600200.SH,SSE,main_board,江苏吴中医药发展股份有限公司,-,1999-04-01,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:31+00:00,2026-05-14T10:37:31+00:00,,score_dimensions
600201,600201.SH,SSE,main_board,金宇生物技术股份有限公司,生物股份,1999-01-15,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:31+00:00,2026-05-14T10:37:31+00:00,,score_dimensions
600202,600202.SH,SSE,main_board,哈尔滨空调股份有限公司,哈空调,1999-06-03,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:31+00:00,2026-05-14T10:37:31+00:00,,score_dimensions
600203,600203.SH,SSE,main_board,福建福日电子股份有限公司,福日电子,1999-05-14,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:31+00:00,2026-05-14T10:37:31+00:00,,score_dimensions
600205,600205.SH,SSE,main_board,山东铝业股份有限公司,-,1999-06-30,其它,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600206,600206.SH,SSE,main_board,有研新材料股份有限公司,有研新材,1999-03-19,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600207,600207.SH,SSE,main_board,河南安彩高科股份有限公司,安彩高科,1999-07-14,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600208,600208.SH,SSE,main_board,衢州信安发展股份有限公司,衢州发展,1999-06-23,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600209,600209.SH,SSE,main_board,罗顿发展股份有限公司,-,1999-03-25,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600210,600210.SH,SSE,main_board,上海紫江企业集团股份有限公司,紫江企业,1999-08-24,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:32+00:00,2026-05-14T10:37:32+00:00,,score_dimensions
600211,600211.SH,SSE,main_board,西藏诺迪康药业股份有限公司,西藏药业,1999-07-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600212,600212.SH,SSE,main_board,绿能慧充数字能源技术股份有限公司,绿能慧充,1999-08-17,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600213,600213.SH,SSE,main_board,扬州亚星客车股份有限公司,-,1999-08-31,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600215,600215.SH,SSE,main_board,派斯林数字科技股份有限公司,派斯林,1999-09-09,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600216,600216.SH,SSE,main_board,浙江医药股份有限公司,浙江医药,1999-10-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600217,600217.SH,SSE,main_board,中再资源环境股份有限公司,中再资环,1999-12-16,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600218,600218.SH,SSE,main_board,安徽全柴动力股份有限公司,全柴动力,1998-12-03,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600219,600219.SH,SSE,main_board,山东南山铝业股份有限公司,南山铝业,1999-12-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:33+00:00,2026-05-14T10:37:33+00:00,,score_dimensions
600220,600220.SH,SSE,main_board,江苏阳光股份有限公司,-,1999-09-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:34+00:00,2026-05-14T10:37:34+00:00,,score_dimensions
600221,600221.SH,SSE,main_board,海南航空控股股份有限公司,海航控股,1999-11-25,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:37:34+00:00,2026-05-14T10:37:34+00:00,,score_dimensions
600222,600222.SH,SSE,main_board,河南太龙药业股份有限公司,太龙药业,1999-11-05,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:34+00:00,2026-05-14T10:37:34+00:00,,score_dimensions
600223,600223.SH,SSE,main_board,鲁商福瑞达医药股份有限公司,福瑞达,2000-01-13,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600225,600225.SH,SSE,main_board,天津卓朗信息科技股份有限公司,-,2000-01-27,信息传输、软件和信息技术服务业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600226,600226.SH,SSE,main_board,浙江亨通控股股份有限公司,亨通股份,1999-11-16,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600227,600227.SH,SSE,main_board,贵州赤天化股份有限公司,赤天化,2000-02-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600228,600228.SH,SSE,main_board,返利网数字科技股份有限公司,*ST返利,1999-01-19,信息传输、软件和信息技术服务业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600229,600229.SH,SSE,main_board,青岛城市传媒股份有限公司,城市传媒,2000-03-09,文化、体育和娱乐业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600230,600230.SH,SSE,main_board,沧州大化股份有限公司,沧州大化,2000-04-06,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:35+00:00,2026-05-14T10:37:35+00:00,,score_dimensions
600231,600231.SH,SSE,main_board,凌源钢铁股份有限公司,凌钢股份,2000-05-11,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
600232,600232.SH,SSE,main_board,浙江金鹰股份有限公司,金鹰股份,2000-06-02,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
600233,600233.SH,SSE,main_board,圆通速递股份有限公司,圆通速递,2000-06-08,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
600234,600234.SH,SSE,main_board,山西科新发展股份有限公司,科新发展,2000-06-15,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
600235,600235.SH,SSE,main_board,民丰特种纸股份有限公司,民丰特纸,2000-06-15,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
600236,600236.SH,SSE,main_board,广西桂冠电力股份有限公司,桂冠电力,2000-03-23,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:37:36+00:00,2026-05-14T10:37:36+00:00,,score_dimensions
